"COU","Country","SMALL_SUBNATIONAL_REGION","Small subnational region","LARGE_SUBNATIONAL_REGION","Large subnational region","MEAS","Measure","VARIABLE","Land cover class","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2019","2019",,,"0","Units",,,12.915856648,,
"AUT","Austria","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992",,,"0","Units",,,0,,
"AUT","Austria","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004",,,"0","Units",,,0,,
"AUT","Austria","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015",,,"0","Units",,,0,,
"AUT","Austria","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2018","2018",,,"0","Units",,,0,,
"AUT","Austria","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2019","2019",,,"0","Units",,,0,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992",,,"0","Units",,,7.385027188,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004",,,"0","Units",,,6.86320562,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015",,,"0","Units",,,6.822399668,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2018","2018",,,"0","Units",,,6.878507852,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2019","2019",,,"0","Units",,,6.920163928,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992",,,"0","Units",,,0,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004",,,"0","Units",,,0,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015",,,"0","Units",,,0,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2018","2018",,,"0","Units",,,0,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2019","2019",,,"0","Units",,,0,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","BARE","Bare area","1992","1992",,,"0","Units",,,0.0133744493,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","BARE","Bare area","2004","2004",,,"0","Units",,,0.0131221012,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","BARE","Bare area","2015","2015",,,"0","Units",,,0.017916715,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","BARE","Bare area","2018","2018",,,"0","Units",,,0.0166549745,,
"BEL","Belgium","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","BARE","Bare area","2019","2019",,,"0","Units",,,0.0166549745,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992",,,"0","Units",,,4592.490333756,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004",,,"0","Units",,,4658.1655814,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015",,,"0","Units",,,4651.141393208,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2018","2018",,,"0","Units",,,4637.862456328,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2019","2019",,,"0","Units",,,4626.398302336,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","1992","1992",,,"0","Units",,,252.935152484,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2004","2004",,,"0","Units",,,247.397135612,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2015","2015",,,"0","Units",,,242.340829912,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2018","2018",,,"0","Units",,,243.215298372,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2019","2019",,,"0","Units",,,244.360338116,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992",,,"0","Units",,,383.070975144,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004",,,"0","Units",,,379.82226492,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015",,,"0","Units",,,391.295306572,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2018","2018",,,"0","Units",,,398.856773132,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2019","2019",,,"0","Units",,,404.839791276,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","1992","1992",,,"0","Units",,,7.329846412,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2004","2004",,,"0","Units",,,10.584507504,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2015","2015",,,"0","Units",,,11.641134352,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2018","2018",,,"0","Units",,,12.38012396,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2019","2019",,,"0","Units",,,12.631915232,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","FOREST","Tree cover","1992","1992",,,"0","Units",,,46.6206175861,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","FOREST","Tree cover","2004","2004",,,"0","Units",,,47.2873191756,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","FOREST","Tree cover","2015","2015",,,"0","Units",,,47.2160132026,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","FOREST","Tree cover","2018","2018",,,"0","Units",,,47.0812122138,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","FOREST","Tree cover","2019","2019",,,"0","Units",,,46.9648339744,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SHRUBL","Shrubland","1992","1992",,,"0","Units",,,3.8887409973,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SHRUBL","Shrubland","2004","2004",,,"0","Units",,,3.8557617494,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SHRUBL","Shrubland","2015","2015",,,"0","Units",,,3.9722302118,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SHRUBL","Shrubland","2018","2018",,,"0","Units",,,4.0489903604,,
"CAN","Canada","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SHRUBL","Shrubland","2019","2019",,,"0","Units",,,4.1097269065,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992",,,"0","Units",,,0,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004",,,"0","Units",,,0,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015",,,"0","Units",,,0,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2018","2018",,,"0","Units",,,0,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2019","2019",,,"0","Units",,,0,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992",,,"0","Units",,,0.048379784,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004",,,"0","Units",,,0.048379784,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015",,,"0","Units",,,0.047452376,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2018","2018",,,"0","Units",,,0.047065956,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2019","2019",,,"0","Units",,,0.048147932,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992",,,"0","Units",,,0.0614065032,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004",,,"0","Units",,,0.0614065032,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015",,,"0","Units",,,0.0602293817,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2018","2018",,,"0","Units",,,0.0597389145,,
"CZE","Czech Republic","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2019","2019",,,"0","Units",,,0.0611122228,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2018","2018",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2019","2019",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992",,,"0","Units",,,0.012210872,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004",,,"0","Units",,,0.011438032,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015",,,"0","Units",,,0.011438032,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2018","2018",,,"0","Units",,,0.011438032,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2019","2019",,,"0","Units",,,0.011438032,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","1992","1992",,,"0","Units",,,32.298683848,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2004","2004",,,"0","Units",,,31.615416004,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2015","2015",,,"0","Units",,,31.563713008,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2018","2018",,,"0","Units",,,31.354196084,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2019","2019",,,"0","Units",,,31.233864896,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","1992","1992",,,"0","Units",,,0.996036192,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2004","2004",,,"0","Units",,,0.92624874,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2015","2015",,,"0","Units",,,0.924548492,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2018","2018",,,"0","Units",,,0.924780344,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2019","2019",,,"0","Units",,,0.924780344,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992",,,"0","Units",,,0.028357033,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004",,,"0","Units",,,0.0265622841,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015",,,"0","Units",,,0.0265622841,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2018","2018",,,"0","Units",,,0.0265622841,,
"DNK","Denmark","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2019","2019",,,"0","Units",,,0.0265622841,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992",,,"0","Units",,,239.415939648,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004",,,"0","Units",,,241.96190646,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015",,,"0","Units",,,242.587597724,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2018","2018",,,"0","Units",,,240.286312056,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2019","2019",,,"0","Units",,,238.131788704,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","1992","1992",,,"0","Units",,,31.071336644,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2004","2004",,,"0","Units",,,25.802963648,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2015","2015",,,"0","Units",,,23.882919952,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2018","2018",,,"0","Units",,,24.373982488,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2019","2019",,,"0","Units",,,25.424040196,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992",,,"0","Units",,,6.626948432,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004",,,"0","Units",,,5.776979,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015",,,"0","Units",,,4.711155356,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2018","2018",,,"0","Units",,,4.587269104,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2019","2019",,,"0","Units",,,4.6969351,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","1992","1992",,,"0","Units",,,32.236470228,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2004","2004",,,"0","Units",,,32.746621912,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2015","2015",,,"0","Units",,,32.86965804,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2018","2018",,,"0","Units",,,32.79971602,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2019","2019",,,"0","Units",,,32.809531088,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SHRUBL","Shrubland","1992","1992",,,"0","Units",,,0.0676319415,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SHRUBL","Shrubland","2004","2004",,,"0","Units",,,0.0723691669,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SHRUBL","Shrubland","2015","2015",,,"0","Units",,,0.0992057789,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SHRUBL","Shrubland","2018","2018",,,"0","Units",,,0.115418128,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SHRUBL","Shrubland","2019","2019",,,"0","Units",,,0.1493605781,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","CROPL","Cropland","1992","1992",,,"0","Units",,,7.3568420828,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","CROPL","Cropland","2004","2004",,,"0","Units",,,8.2155446763,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","CROPL","Cropland","2015","2015",,,"0","Units",,,8.5993289237,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","CROPL","Cropland","2018","2018",,,"0","Units",,,9.1495369592,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","CROPL","Cropland","2019","2019",,,"0","Units",,,9.3481554831,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WATER","Inland water","1992","1992",,,"0","Units",,,9.592122592,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WATER","Inland water","2004","2004",,,"0","Units",,,9.7439207715,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WATER","Inland water","2015","2015",,,"0","Units",,,9.7805307854,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WATER","Inland water","2018","2018",,,"0","Units",,,9.7597191883,,
"FIN","Finland","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WATER","Inland water","2019","2019",,,"0","Units",,,9.7626397108,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","1992","1992",,,"0","Units",,,88.140779036,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2004","2004",,,"0","Units",,,91.026409028,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2015","2015",,,"0","Units",,,91.040552,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2018","2018",,,"0","Units",,,90.83845434,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2019","2019",,,"0","Units",,,91.00075074,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992",,,"0","Units",,,2.906805808,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004",,,"0","Units",,,3.184564504,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015",,,"0","Units",,,3.26988604,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2018","2018",,,"0","Units",,,3.279237404,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2019","2019",,,"0","Units",,,3.295080624,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","1992","1992",,,"0","Units",,,2.452144036,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2004","2004",,,"0","Units",,,2.559027808,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2015","2015",,,"0","Units",,,2.554545336,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2018","2018",,,"0","Units",,,2.543725576,,
"FRA","France","TOTAL","Total","TOTAL","Total","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2019","2019",,,"0","Units",,,2.542952736,,
"FRA","France","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992",,,"0","Units",,,0.392510952,,
"FRA","France","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004",,,"0","Units",,,0.4060754374,,
"FRA","France","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015",,,"0","Units",,,0.4048049013,,
"FRA","France","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2018","2018",,,"0","Units",,,0.4015741095,,
"FRA","France","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2019","2019",,,"0","Units",,,0.4033891611,,
"FRA","France","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WATER","Inland water","1992","1992",,,"0","Units",,,0.6844317461,,
"FRA","France","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WATER","Inland water","2004","2004",,,"0","Units",,,0.7546984425,,
"FRA","France","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WATER","Inland water","2015","2015",,,"0","Units",,,0.7408314485,,
"FRA","France","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WATER","Inland water","2018","2018",,,"0","Units",,,0.7418599777,,
"FRA","France","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WATER","Inland water","2019","2019",,,"0","Units",,,0.742573898,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","FOREST","Tree cover","1992","1992",,,"0","Units",,,31.7071334104,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","FOREST","Tree cover","2004","2004",,,"0","Units",,,32.1044582084,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","FOREST","Tree cover","2015","2015",,,"0","Units",,,32.0192244442,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","FOREST","Tree cover","2018","2018",,,"0","Units",,,32.1909037246,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","FOREST","Tree cover","2019","2019",,,"0","Units",,,32.3227899376,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WETL","Wetland","1992","1992",,,"0","Units",,,0.3282765772,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WETL","Wetland","2004","2004",,,"0","Units",,,0.3321931325,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WETL","Wetland","2015","2015",,,"0","Units",,,0.3299643745,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WETL","Wetland","2018","2018",,,"0","Units",,,0.324013807,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","WETL","Wetland","2019","2019",,,"0","Units",,,0.3239488918,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992",,,"0","Units",,,0.0876356297,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004",,,"0","Units",,,0.0663650558,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015",,,"0","Units",,,0.0631625686,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2018","2018",,,"0","Units",,,0.0628163538,,
"DEU","Germany","TOTAL","Total","TOTAL","Total","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2019","2019",,,"0","Units",,,0.0638117214,,
